number_ of_syllables,number_of_pauses,rate_of_speech,articulation_rate,speaking_duration,original_duration,balance,f0_mean,f0_std,f0_median,f0_min,f0_max,f0_quantile25,f0_quan75,slug,streamUrl,type_id,type_name,socialTitle,recordedOn,language,presenterDisplayName,duration,canonicalUrl,viewedCount,tedcomPercentage,youtubePercentage,podcastsPercentage,tedappsPercentage,publishedAt,id,title
13582,1353,4,5,2847.8,3599.4,0.8,173.03,49.34,169.0,71,426,136,201,yuval_noah_harari_nationalism_vs_globalism_the_new_political_divide,https://hls.ted.com/project_masters/6191/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Nationalism vs. globalism: the new political divide,2017-02-15,en,Yuval Noah Harari,3599,https://www.ted.com/talks/yuval_noah_harari_nationalism_vs_globalism_the_new_political_divide,4132795,0.194,0.47,0.206,0.13,2017-02-20T15:35:24Z,2695,Nationalism vs. globalism: the new political divide
631,93,3,4,171.9,238.4,0.7,133.97,41.51,123.6,79,399,110,147,william_kamkwamba_how_i_built_a_windmill,https://hls.ted.com/project_masters/1661/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How I built a windmill,2007-06-05,en,William Kamkwamba,238,https://www.ted.com/talks/william_kamkwamba_how_i_built_a_windmill,4120196,0.504,0.344,0.0,0.152,2007-07-31T11:20:00Z,153,How I built a windmill
3160,348,3,5,692.6,1017.7,0.7,200.95,40.83,194.2,71,420,171,223,yuko_munakata_the_science_behind_how_parents_affect_child_development,https://hls.ted.com/project_masters/7173/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,The science behind how parents affect child development,2019-04-05,en,Yuko Munakata,1017,https://www.ted.com/talks/yuko_munakata_the_science_behind_how_parents_affect_child_development,4125558,0.146,0.119,0.657,0.078,2021-05-14T15:03:58Z,77111,The science behind how parents affect child development
1053,12,4,5,233.4,239.0,1.0,125.6,44.02,114.2,74,400,97,139,michael_c_bush_this_is_what_makes_employees_happy_at_work,https://hls.ted.com/project_masters/5845/manifest.m3u8,6,Original Content,This is what makes employees happy at work,2018-12-17,en,Michael C. Bush,238,https://www.ted.com/talks/michael_c_bush_this_is_what_makes_employees_happy_at_work,4111116,0.209,0.269,0.422,0.1,2019-02-05T14:28:05Z,31235,This is what makes employees happy at work
1096,42,4,4,266.3,290.7,0.9,125.03,34.81,119.7,71,399,100,141,ameya_gondhalekar_why_are_cockroaches_so_hard_to_kill,https://hls.ted.com/project_masters/7749/manifest.m3u8,3,TED-Ed Original,Why are cockroaches so hard to kill?,2022-04-19,en,Ameya Gondhalekar,290,https://www.ted.com/talks/ameya_gondhalekar_why_are_cockroaches_so_hard_to_kill,4110025,0.018,0.981,0.0,0.001,2022-04-19T15:02:42Z,90453,Why are cockroaches so hard to kill?
2261,241,3,4,554.6,757.4,0.7,139.7,31.51,134.0,72,400,120,154,robert_waldinger_what_makes_a_good_life_lessons_from_the_longest_study_on_happiness,https://hls.ted.com/project_masters/3961/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,What makes a good life? Lessons from the longest study on happiness,2015-11-14,en,Robert Waldinger,757,https://www.ted.com/talks/robert_waldinger_what_makes_a_good_life_lessons_from_the_longest_study_on_happiness,50617310,0.288,0.574,0.039,0.099,2015-12-23T16:57:21Z,2399,What makes a good life? Lessons from the longest study on happiness
659,97,3,4,150.9,231.1,0.7,140.71,41.83,131.5,80,398,112,155,mark_bezos_a_life_lesson_from_a_volunteer_firefighter,https://hls.ted.com/project_masters/764/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,A life lesson from a volunteer firefighter,2011-03-02,en,Mark Bezos,230,https://www.ted.com/talks/mark_bezos_a_life_lesson_from_a_volunteer_firefighter,4087159,0.5,0.355,0.009,0.136,2011-03-16T14:41:00Z,1096,A life lesson from a volunteer firefighter
1077,72,4,5,235.1,276.0,0.9,248.88,44.85,245.0,80,419,218,278,hannah_brencher_love_letters_to_strangers,https://hls.ted.com/project_masters/2319/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Love letters to strangers,2012-06-07,en,Hannah Brencher,275,https://www.ted.com/talks/hannah_brencher_love_letters_to_strangers,4108862,0.311,0.069,0.478,0.142,2012-11-14T16:01:58Z,1603,Love letters to strangers
2371,292,3,4,549.7,789.7,0.7,240.04,50.44,230.6,71,423,207,268,wendy_macnaughton_the_art_of_paying_attention,https://hls.ted.com/project_masters/7236/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,The art of paying attention,2021-08-01,en,Wendy MacNaughton,789,https://www.ted.com/talks/wendy_macnaughton_the_art_of_paying_attention,4086590,0.041,0.068,0.843,0.048,2021-09-23T14:51:16Z,81681,The art of paying attention
2900,393,3,4,645.7,996.9,0.6,128.41,28.48,123.4,74,399,109,142,atul_gawande_want_to_get_great_at_something_get_a_coach,https://hls.ted.com/project_masters/2997/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Want to get great at something? Get a coach,2017-04-24,en,Atul Gawande,996,https://www.ted.com/talks/atul_gawande_want_to_get_great_at_something_get_a_coach,4084334,0.127,0.089,0.706,0.078,2017-12-15T16:01:50Z,3623,Want to get great at something? Get a coach
1023,47,4,4,236.5,262.3,0.9,106.02,22.75,99.1,72,387,91,116,iseult_gillespie_why_should_you_read_fahrenheit_451,https://hls.ted.com/project_masters/5575/manifest.m3u8,3,TED-Ed Original,"Why should you read ""Fahrenheit 451""?",2019-01-22,en,Iseult Gillespie,262,https://www.ted.com/talks/iseult_gillespie_why_should_you_read_fahrenheit_451,4078292,0.025,0.973,0.0,0.002,2019-01-22T21:08:16Z,31122,"Why should you read ""Fahrenheit 451""?"
2983,424,3,5,641.8,981.6,0.7,136.81,35.34,130.9,76,399,112,153,paul_piff_does_money_make_you_mean,https://hls.ted.com/project_masters/1207/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,Does money make you mean?,2013-10-02,en,Paul Piff,981,https://www.ted.com/talks/paul_piff_does_money_make_you_mean,4079871,0.508,0.186,0.116,0.19,2013-12-20T16:00:22Z,1897,Does money make you mean?
1034,56,4,4,244.7,274.5,0.9,123.54,47.24,109.4,75,398,96,132,lindsay_demarchi_what_happens_if_you_don_t_put_your_phone_in_airplane_mode,https://hls.ted.com/project_masters/8643/manifest.m3u8,3,TED-Ed Original,What happens if you don't put your phone in airplane mode?,2023-08-08,en,Lindsay DeMarchi,274,https://www.ted.com/talks/lindsay_demarchi_what_happens_if_you_don_t_put_your_phone_in_airplane_mode,4076374,0.021,0.963,0.0,0.016,2023-08-08T15:12:40Z,115798,What happens if you don't put your phone in airplane mode?
3129,361,3,5,631.1,915.4,0.7,239.01,59.94,233.5,71,423,202,275,christine_porath_why_being_respectful_to_your_coworkers_is_good_for_business,https://hls.ted.com/project_masters/5869/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,Por qué ser respetuosos con nuestros colegas es bueno para la empresa,2018-01-27,es,Christine Porath,915,https://www.ted.com/talks/christine_porath_why_being_respectful_to_your_coworkers_is_good_for_business,4076510,0.402,0.104,0.331,0.163,2018-10-03T15:00:15Z,25595,Por qué ser respetuosos con nuestros colegas es bueno para la empresa
1085,50,4,4,277.2,308.0,0.9,115.91,28.38,108.9,72,393,98,129,alex_gendler_how_the_world_s_longest_underwater_tunnel_was_built,https://hls.ted.com/project_masters/5166/manifest.m3u8,3,TED-Ed Original,,2020-03-30,en,Alex Gendler,307,https://www.ted.com/talks/alex_gendler_how_the_world_s_longest_underwater_tunnel_was_built,4074469,0.026,0.97,0.0,0.004,2020-03-30T15:05:01Z,61644,How the world's longest underwater tunnel was built
1382,199,3,4,321.3,486.6,0.7,240.03,55.29,236.5,77,420,202,275,isabel_allende_how_to_live_passionately_no_matter_your_age,https://hls.ted.com/project_masters/1450/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How to live passionately—no matter your age,2014-03-20,en,Isabel Allende,486,https://www.ted.com/talks/isabel_allende_how_to_live_passionately_no_matter_your_age,4075890,0.477,0.114,0.201,0.208,2014-09-03T14:54:33Z,2070,How to live passionately—no matter your age
889,85,4,4,203.1,251.9,0.8,119.74,44.07,106.8,72,420,94,130,murat_dalkilinc_the_benefits_of_good_posture,https://hls.ted.com/project_masters/4783/manifest.m3u8,3,TED-Ed Original,The benefits of good posture,2015-07-30,en,Murat Dalkilinç,251,https://www.ted.com/talks/murat_dalkilinc_the_benefits_of_good_posture,17033488,0.012,0.985,0.0,0.003,2019-03-08T19:13:46Z,24238,The benefits of good posture
1003,89,3,4,241.8,310.1,0.8,111.63,25.57,104.1,72,400,92,126,netta_schramm_why_don_t_perpetual_motion_machines_ever_work,https://hls.ted.com/project_masters/4853/manifest.m3u8,3,TED-Ed Original,Why don't perpetual motion machines ever work?,2017-06-05,en,Netta Schramm,310,https://www.ted.com/talks/netta_schramm_why_don_t_perpetual_motion_machines_ever_work,17219626,0.008,0.99,0.0,0.002,2019-02-15T17:42:52Z,24488,Why don't perpetual motion machines ever work?
1118,7,4,4,249.6,253.2,1.0,114.3,29.05,106.7,68,351,92,130,craig_zimmer_this_is_sparta_fierce_warriors_of_the_ancient_world,https://hls.ted.com/project_masters/9847/manifest.m3u8,3,TED-Ed Original,This is Sparta: Fierce warriors of the ancient world,2016-03-08,en,Craig Zimmer,253,https://www.ted.com/talks/craig_zimmer_this_is_sparta_fierce_warriors_of_the_ancient_world,4064641,0.0,1.0,0.0,0.0,2025-03-04T23:08:12Z,24314,This is Sparta: Fierce warriors of the ancient world
2557,282,3,4,584.3,832.4,0.7,281.48,56.34,279.1,69,424,240,323,america_ferrera_my_identity_is_a_superpower_not_an_obstacle,https://hls.ted.com/project_masters/494/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,My identity is a superpower -- not an obstacle,2019-04-15,en,America Ferrera,832,https://www.ted.com/talks/america_ferrera_my_identity_is_a_superpower_not_an_obstacle,4071705,0.208,0.251,0.461,0.08,2019-05-23T14:51:21Z,41395,My identity is a superpower -- not an obstacle
780,116,3,5,169.6,243.4,0.7,124.8,47.42,112.5,74,397,96,136,george_zaidan_how_do_pain_relievers_work,https://hls.ted.com/project_masters/4649/manifest.m3u8,3,TED-Ed Original,How do pain relievers work?,2012-06-22,en,George Zaidan,243,https://www.ted.com/talks/george_zaidan_how_do_pain_relievers_work,4060113,0.06,0.937,0.0,0.003,2018-11-26T18:38:25Z,23735,How do pain relievers work?
2829,355,3,4,637.1,941.7,0.7,179.14,37.54,173.7,69,416,155,198,marina_abramovic_an_art_made_of_trust_vulnerability_and_connection,https://hls.ted.com/project_masters/3925/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,"An art made of trust, vulnerability and connection",2015-03-16,en,Marina Abramović,941,https://www.ted.com/talks/marina_abramovic_an_art_made_of_trust_vulnerability_and_connection,4061583,0.159,0.635,0.15,0.056,2015-11-30T17:17:43Z,2381,"An art made of trust, vulnerability and connection"
1296,15,4,4,288.2,297.2,1.0,157.52,59.34,157.9,63,418,100,192,patty_mccord_8_lessons_on_building_a_company_people_enjoy_working_for,https://hls.ted.com/project_masters/5848/manifest.m3u8,6,Original Content,"8 уроков по созданию компании, в которой приятно работать",2019-02-04,ru,Патти МакКорд,297,https://www.ted.com/talks/patty_mccord_8_lessons_on_building_a_company_people_enjoy_working_for,4057139,0.182,0.149,0.476,0.193,2019-02-05T14:28:27Z,33778,"8 уроков по созданию компании, в которой приятно работать"
1572,188,3,4,355.3,472.8,0.8,180.18,48.65,174.7,79,419,145,210,barry_schwartz_the_way_we_think_about_work_is_broken,https://hls.ted.com/project_masters/4466/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,The way we think about work is broken,2014-03-19,en,Barry Schwartz,472,https://www.ted.com/talks/barry_schwartz_the_way_we_think_about_work_is_broken,4057573,0.404,0.139,0.241,0.216,2015-09-08T15:46:37Z,2324,The way we think about work is broken
508,107,2,4,113.9,254.6,0.4,223.46,53.31,225.4,80,399,186,259,joe_smith_how_to_use_a_paper_towel,https://hls.ted.com/project_masters/1317/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,How to use a paper towel,2012-03-31,en,Joe Smith,254,https://www.ted.com/talks/joe_smith_how_to_use_a_paper_towel,4054928,0.861,0.009,0.008,0.122,2012-04-28T13:57:11Z,1431,How to use a paper towel
1090,64,4,4,268.2,302.9,0.9,121.25,29.01,114.4,72,396,102,133,luis_zambrano_axolotls_the_salamanders_that_snack_on_each_other_but_don_t_die,https://hls.ted.com/project_masters/6641/manifest.m3u8,3,TED-Ed Original,Axolotls: The salamanders that snack on each other (but don't die),2021-06-22,en,Luis Zambrano,302,https://www.ted.com/talks/luis_zambrano_axolotls_the_salamanders_that_snack_on_each_other_but_don_t_die,4055155,0.007,0.992,0.0,0.001,2021-06-22T16:13:39Z,78537,Axolotls: The salamanders that snack on each other (but don't die)
855,102,4,5,160.3,230.3,0.7,159.47,31.0,153.4,73,400,140,171,kamal_meattle_how_to_grow_fresh_air,https://hls.ted.com/project_masters/2019/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How to grow fresh air,2009-02-05,en,Kamal Meattle,230,https://www.ted.com/talks/kamal_meattle_how_to_grow_fresh_air,4052843,0.764,0.145,0.0,0.091,2009-03-20T01:00:00Z,490,How to grow fresh air
1203,75,4,4,268.2,300.9,0.9,192.21,68.23,179.2,74,419,137,240,ruchi_sinha_3_steps_to_getting_what_you_want_in_a_negotiation,https://hls.ted.com/project_masters/8282/manifest.m3u8,6,Original Content,3 steps to getting what you want in a negotiation,2021-11-15,en,Ruchi Sinha,300,https://www.ted.com/talks/ruchi_sinha_3_steps_to_getting_what_you_want_in_a_negotiation,4048964,0.077,0.125,0.729,0.069,2021-11-15T15:27:33Z,81733,3 steps to getting what you want in a negotiation
1135,65,4,4,256.7,295.5,0.9,186.94,44.86,190.5,71,399,165,216,joelle_rabow_maletis_the_psychology_of_post_traumatic_stress_disorder,https://hls.ted.com/project_masters/4857/manifest.m3u8,3,TED-Ed Original,The psychology of post-traumatic stress disorder,2018-06-25,en,Joelle Rabow Maletis,295,https://www.ted.com/talks/joelle_rabow_maletis_the_psychology_of_post_traumatic_stress_disorder,4047025,0.17,0.809,0.0,0.021,2018-06-25T15:15:15Z,19172,The psychology of post-traumatic stress disorder
1337,44,4,5,290.5,327.1,0.9,120.11,38.49,111.9,71,399,98,125,francisco_diez_buzo_why_should_you_read_one_hundred_years_of_solitude,https://hls.ted.com/project_masters/5543/manifest.m3u8,3,TED-Ed Original,"Why should you read ""One Hundred Years of Solitude""?",2018-08-30,en,Francisco Díez-Buzo,327,https://www.ted.com/talks/francisco_diez_buzo_why_should_you_read_one_hundred_years_of_solitude,4043469,0.033,0.963,0.0,0.004,2018-08-30T19:25:19Z,21977,"Why should you read ""One Hundred Years of Solitude""?"
995,81,4,4,237.6,283.8,0.8,125.92,41.57,111.6,71,402,96,143,amy_adkins_who_am_i_a_philosophical_inquiry,https://hls.ted.com/project_masters/4782/manifest.m3u8,3,TED-Ed Original,Who am I? A philosophical inquiry,2015-08-11,en,Amy Adkins,283,https://www.ted.com/talks/amy_adkins_who_am_i_a_philosophical_inquiry,4039339,0.04,0.954,0.0,0.006,2019-04-05T19:58:18Z,24240,Who am I? A philosophical inquiry
3216,385,3,5,679.9,1012.7,0.7,162.95,54.02,149.1,70,400,122,192,ernesto_sirolli_want_to_help_someone_shut_up_and_listen,https://hls.ted.com/project_masters/6146/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,Want to help someone? Shut up and listen!,2012-09-01,en,Ernesto Sirolli,1012,https://www.ted.com/talks/ernesto_sirolli_want_to_help_someone_shut_up_and_listen,4032952,0.56,0.207,0.103,0.13,2012-11-26T16:15:23Z,1617,Want to help someone? Shut up and listen!
929,92,4,5,201.9,263.7,0.8,214.52,59.75,204.1,71,419,174,247,chand_john_what_s_the_fastest_way_to_alphabetize_your_bookshelf,https://hls.ted.com/project_masters/4827/manifest.m3u8,3,TED-Ed Original,What's the fastest way to alphabetize your bookshelf?,2016-11-28,en,Chand John,263,https://www.ted.com/talks/chand_john_what_s_the_fastest_way_to_alphabetize_your_bookshelf,4022792,0.009,0.99,0.0,0.001,2019-03-01T16:39:55Z,24414,What's the fastest way to alphabetize your bookshelf?
2439,269,3,5,522.2,725.1,0.7,126.6,30.45,120.2,78,400,106,139,dean_furness_to_overcome_challenges_stop_comparing_yourself_to_others,https://hls.ted.com/project_masters/2353/manifest.m3u8?intro_master_id=9294,4,TED Institute Talk,"To overcome challenges, stop comparing yourself to others",2020-02-05,en,Dean Furness,725,https://www.ted.com/talks/dean_furness_to_overcome_challenges_stop_comparing_yourself_to_others,4025182,0.112,0.242,0.579,0.067,2020-05-18T14:53:48Z,60504,"To overcome challenges, stop comparing yourself to others"
1507,149,3,5,329.8,451.7,0.7,170.49,54.16,161.9,73,407,129,204,dan_dennett_cute_sexy_sweet_funny,https://hls.ted.com/project_masters/856/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,"Cute, sexy, sweet, funny",2009-02-05,en,Dan Dennett,451,https://www.ted.com/talks/dan_dennett_cute_sexy_sweet_funny,4022329,0.776,0.102,0.0,0.122,2009-03-16T01:00:00Z,485,"Cute, sexy, sweet, funny"
4747,212,4,5,996.0,1123.8,0.9,177.5,43.75,170.9,66,421,146,204,hans_rosling_new_insights_on_poverty,https://hls.ted.com/project_masters/1258/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,New insights on poverty,2007-03-03,en,Hans Rosling,1123,https://www.ted.com/talks/hans_rosling_new_insights_on_poverty,4020172,0.7,0.176,0.008,0.116,2007-06-25T09:12:00Z,140,New insights on poverty
3902,281,4,5,778.0,945.2,0.8,173.15,37.29,167.7,70,405,148,191,frans_de_waal_the_surprising_science_of_alpha_males,https://hls.ted.com/project_masters/3416/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,The surprising science of alpha males,2017-11-01,en,Frans de Waal,945,https://www.ted.com/talks/frans_de_waal_the_surprising_science_of_alpha_males,4016243,0.082,0.566,0.287,0.065,2018-06-18T19:50:18Z,15290,The surprising science of alpha males
4275,504,3,4,959.4,1292.5,0.7,132.5,45.01,118.0,71,421,101,152,ricardo_semler_how_to_run_a_company_with_almost_no_rules,https://hls.ted.com/project_masters/2389/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How to run a company with (almost) no rules,2014-10-16,en,Ricardo Semler,1292,https://www.ted.com/talks/ricardo_semler_how_to_run_a_company_with_almost_no_rules,4009422,0.455,0.117,0.214,0.214,2015-02-10T16:07:08Z,2182,How to run a company with (almost) no rules
2487,273,3,5,535.4,735.8,0.7,153.52,43.87,148.6,71,401,120,180,guy_winch_how_to_fix_a_broken_heart,https://hls.ted.com/project_masters/3080/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How to fix a broken heart,2017-04-24,en,Guy Winch,735,https://www.ted.com/talks/guy_winch_how_to_fix_a_broken_heart,16972777,0.113,0.668,0.154,0.065,2018-02-05T15:54:19Z,9987,How to fix a broken heart
3909,346,3,4,948.4,1213.8,0.8,169.8,66.08,158.8,62,418,122,201,benjamin_zander_the_transformative_power_of_classical_music,https://hls.ted.com/project_masters/1432/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,The transformative power of classical music,2008-02-02,en,Benjamin Zander,1213,https://www.ted.com/talks/benjamin_zander_the_transformative_power_of_classical_music,17028895,0.353,0.599,0.002,0.046,2008-06-25T01:00:00Z,286,The transformative power of classical music
820,54,3,4,204.0,244.5,0.8,108.13,25.04,99.4,74,388,90,123,dennis_shasha_can_you_solve_the_stolen_rubies_riddle,https://hls.ted.com/project_masters/5573/manifest.m3u8,3,TED-Ed Original,Can you solve the stolen rubies riddle?,2018-10-25,en,Dennis Shasha,244,https://www.ted.com/talks/dennis_shasha_can_you_solve_the_stolen_rubies_riddle,4005990,0.019,0.979,0.0,0.002,2018-10-25T18:23:37Z,26676,Can you solve the stolen rubies riddle?
7113,592,4,5,1387.7,1809.5,0.8,133.79,40.08,122.7,67,419,111,143,greg_brockman_the_inside_story_of_chatgpt_s_astonishing_potential,https://hls.ted.com/project_masters/8463/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,,2023-04-17,en,Greg Brockman,1809,https://www.ted.com/talks/greg_brockman_the_inside_story_of_chatgpt_s_astonishing_potential,4006241,0.112,0.482,0.329,0.077,2023-04-20T15:00:05Z,110298,The inside story of ChatGPT's astonishing potential
